      2.973500      3.348200      3.062900      2.113400      1.040500       0.770600      0.785200      0.263300     -0.479000     -0.583000      -0.463800     -0.292600      0.000000      0.259100      0.177100      -0.151200     -0.173500      0.211700      0.348900     -0.135600      -0.950000     -1.256600     -0.292800      1.560000   
      5.674100      6.011400      5.562700      4.467300      3.390800       3.008800      2.848600      2.311200      1.661400      1.468400       1.142700      1.437400      2.113200      2.799500      2.989100       2.869000      3.016100      3.328500      3.232900      2.547600       1.647200      1.422700      2.517100      4.339800   
      6.752800      6.973200      6.444300      5.389800      4.438600       4.046000      3.832800      3.442400      3.303500      3.010000       2.838100      3.162200      3.778300      4.362800      4.603600       4.546200      4.702100      4.837200      4.549500      3.849600       3.099200      3.031800      4.060200      5.624800   
      7.627800      8.153400      7.342500      5.893500      4.799200       4.433400      4.551500      4.442800      2.222200      0.776300       0.790000      2.152300      3.932900      5.274900      5.830800       5.988600      5.588500      5.211000      4.918000      4.292100       3.495500      3.449800      4.617700      6.311700   
      8.115600      8.477200      7.754300      6.585000      5.537900       4.964300      4.929000      4.421200      2.336100      1.257800       1.769300      3.359900      5.018000      6.055500      6.217600       5.726100      5.512200      5.820200      5.716700      4.872300       4.066800      4.094600      5.284900      6.931500   
      9.249700      9.483000      8.668500      7.525300      7.003200       6.834600      6.822100      5.287600      3.320600      2.640300       3.464800      5.100300      6.537600      6.885600      5.842000       5.248700      5.540200      6.652400      7.196700      6.625400       5.710100      5.581700      6.651500      8.192800   
      9.335600      9.208000      8.564600      8.010200      7.885100       8.212200      8.737100      8.429100      7.306500      6.474200       6.651300      7.484700      8.195300      8.295000      7.407200       6.529900      6.242000      6.227500      6.347300      6.449700       6.404700      6.579300      7.391700      8.570700   
     10.955200     11.455400     11.173300     10.428700     10.062400      10.044500      9.279600      6.965100      5.361500      5.102700       6.267600      7.871600      8.009800      7.104500      6.616400       6.733700      7.504000      8.664700      9.282800      8.795900       7.872500      7.612400      8.498100      9.894000   
      8.422900      8.529200      8.608500      9.306400     10.239400      11.025900     11.510800      9.283500      7.566000      6.624600       7.038700      8.222400      8.786400      8.512000      8.103500       7.988200      8.192900      8.291000      8.055600      7.436800       6.651800      6.317000      6.802500      7.746300   
      6.913200      7.937400      8.610800      9.316600      9.388500       9.408400      8.828800      7.297900      5.456400      4.742700       5.793100      7.118800      7.565400      7.598500      7.438700       7.512500      7.878100      8.082200      7.642700      6.320500       4.680400      3.830500      4.215800      5.435200   
      5.466700      7.116000      8.908800      8.347200      7.413500       7.047000      6.031600      4.193100      2.674800      3.023700       4.485300      5.451700      6.214900      6.422600      6.229300       6.191100      6.488900      6.646400      5.833400      3.751300       1.719800      1.064900      1.955800      3.860800   
      3.061500      5.603800     12.179500      6.295200      5.323400       4.826500      3.705600      2.461500      2.291600      3.145900       3.562100      4.443600      5.337500      5.728800      5.694800       5.641600      5.943300      6.169000      4.759500      2.569400       1.357100      1.669800      3.212300      5.031900   
      8.085900      8.051100      5.023600      3.450800      2.836100       2.192500      1.566200      1.456300      2.039300      1.945200       2.188400      2.921300      3.467500      3.543500      3.374500       3.472300      4.069900      3.615600      2.082200      0.958600       0.792600      1.494200      2.794900      4.853100   
      6.639500      5.177400      3.252300      1.952700      1.078400       0.888300      1.505400      2.442300      2.178600      1.578600       1.777400      2.395400      2.820200      2.795200      2.662400       2.917100      2.562100      1.557900      1.322300      1.631400       2.051200      2.555600      3.039100      4.915000   
      7.548800      5.095500      2.747000      0.955200      0.444500       1.318700      2.733300      3.223200      2.565500      2.150900       2.394400      2.939300      3.266000      3.210000      3.113400       2.491300      0.978300      0.815300      1.522700      2.055600       2.199900      2.327600      3.474200      7.977800   
      0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000   
      0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000   
      0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000   
      0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000   
      0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000      0.000000       0.000000      0.000000      0.000000      0.000000   
