# Molecule type   1 (Ref.: Mol.     1 / Res.     1-   17):
     0   2.132083    
     1   3.897876    
     2   6.308268    
     3   8.226153    
     4   9.901979    
     5   11.30998    
     6   12.20947    
     7   12.57280    
     8   12.53937    
     9   12.17411    
    10   11.53705    
    11   10.89520    
    12   10.65499    
    13   10.87375    
    14   11.92478    
    15   13.12480    
    16   14.03029    
