          35   1226070.      1235874.      0.000000     -9480.836      0.000000      0.000000     -322.9922      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          36   1225476.      1235278.      0.000000     -9473.891      0.000000      0.000000     -327.9987      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          37   1225476.      1235278.      0.000000     -9473.891      0.000000      0.000000     -327.9987      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          38   1225474.      1235278.      0.000000     -9473.672      0.000000      0.000000     -329.9678      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          39   1225474.      1235278.      0.000000     -9473.672      0.000000      0.000000     -329.9678      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          40   1225474.      1235278.      0.000000     -9473.725      0.000000      0.000000     -330.4141      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          41   1225474.      1235278.      0.000000     -9473.725      0.000000      0.000000     -330.4141      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          42   1225474.      1235278.      0.000000     -9473.725      0.000000      0.000000     -330.4141      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          43   1225474.      1235278.      0.000000     -9473.725      0.000000      0.000000     -330.4141      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          44   1209557.      1219315.      0.000000     -9435.366      0.000000      0.000000     -323.0298      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          45   1209557.      1219315.      0.000000     -9435.366      0.000000      0.000000     -323.0298      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          46   1209549.      1219308.      0.000000     -9435.044      0.000000      0.000000     -322.9964      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          47   1209549.      1219308.      0.000000     -9435.044      0.000000      0.000000     -322.9964      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          48   1209549.      1219308.      0.000000     -9435.044      0.000000      0.000000     -322.9964      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          49   1207311.      1217055.      0.000000     -9416.033      0.000000      0.000000     -328.3142      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
          50   1207306.      1217053.      0.000000     -9415.652      0.000000      0.000000     -331.2760      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
